age,at_risk,hits,hazard,hazard_control,hazard_delta,symbol,outcome
45,3,0,0.0,0.0,0.0,ETHUSDT,range_expansion
46,3,2,0.6666666666666666,0.08823529411764706,0.5784313725490196,ETHUSDT,range_expansion
47,1,0,0.0,0.03225806451612903,-0.03225806451612903,ETHUSDT,range_expansion
48,1,0,0.0,0.03333333333333333,-0.03333333333333333,ETHUSDT,range_expansion
49,1,1,1.0,0.034482758620689655,0.9655172413793104,ETHUSDT,range_expansion
50,0,0,,0.0,0.0,ETHUSDT,range_expansion
51,0,0,,0.0,0.0,ETHUSDT,range_expansion
52,0,0,,0.07142857142857142,-0.07142857142857142,ETHUSDT,range_expansion
53,0,0,,0.0,0.0,ETHUSDT,range_expansion
54,0,0,,0.038461538461538464,-0.038461538461538464,ETHUSDT,range_expansion
55,0,0,,0.08,-0.08,ETHUSDT,range_expansion
56,0,0,,0.0,0.0,ETHUSDT,range_expansion
57,0,0,,0.0,0.0,ETHUSDT,range_expansion
58,0,0,,0.043478260869565216,-0.043478260869565216,ETHUSDT,range_expansion
59,0,0,,0.0,0.0,ETHUSDT,range_expansion
60,0,0,,0.045454545454545456,-0.045454545454545456,ETHUSDT,range_expansion
61,0,0,,0.09523809523809523,-0.09523809523809523,ETHUSDT,range_expansion
62,0,0,,0.0,0.0,ETHUSDT,range_expansion
63,0,0,,0.05263157894736842,-0.05263157894736842,ETHUSDT,range_expansion
64,0,0,,0.0,0.0,ETHUSDT,range_expansion
65,0,0,,0.0,0.0,ETHUSDT,range_expansion
66,0,0,,0.0,0.0,ETHUSDT,range_expansion
67,0,0,,0.0,0.0,ETHUSDT,range_expansion
68,0,0,,0.0,0.0,ETHUSDT,range_expansion
69,0,0,,0.0,0.0,ETHUSDT,range_expansion
70,0,0,,0.0,0.0,ETHUSDT,range_expansion
71,0,0,,0.05555555555555555,-0.05555555555555555,ETHUSDT,range_expansion
72,0,0,,0.0,0.0,ETHUSDT,range_expansion
73,0,0,,0.0,0.0,ETHUSDT,range_expansion
74,0,0,,0.058823529411764705,-0.058823529411764705,ETHUSDT,range_expansion
75,0,0,,0.0,0.0,ETHUSDT,range_expansion
76,0,0,,0.0,0.0,ETHUSDT,range_expansion
77,0,0,,0.0625,-0.0625,ETHUSDT,range_expansion
78,0,0,,0.0,0.0,ETHUSDT,range_expansion
79,0,0,,0.06666666666666667,-0.06666666666666667,ETHUSDT,range_expansion
80,0,0,,0.07142857142857142,-0.07142857142857142,ETHUSDT,range_expansion
81,0,0,,0.0,0.0,ETHUSDT,range_expansion
82,0,0,,0.0,0.0,ETHUSDT,range_expansion
83,0,0,,0.0,0.0,ETHUSDT,range_expansion
84,0,0,,0.0,0.0,ETHUSDT,range_expansion
85,0,0,,0.23076923076923078,-0.23076923076923078,ETHUSDT,range_expansion
86,0,0,,0.1,-0.1,ETHUSDT,range_expansion
87,0,0,,0.1111111111111111,-0.1111111111111111,ETHUSDT,range_expansion
88,0,0,,0.0,0.0,ETHUSDT,range_expansion
89,0,0,,0.0,0.0,ETHUSDT,range_expansion
90,0,0,,0.0,0.0,ETHUSDT,range_expansion
91,0,0,,0.0,0.0,ETHUSDT,range_expansion
92,0,0,,0.0,0.0,ETHUSDT,range_expansion
93,0,0,,0.0,0.0,ETHUSDT,range_expansion
94,0,0,,0.125,-0.125,ETHUSDT,range_expansion
